nodeid,lat,long
105646,40.7158,-73.9463
105647,40.7627,-73.9715
105648,40.778,-73.9697
105649,40.6793,-73.9796
105650,40.7367,-73.9926
105651,40.7404,-74.0037
105652,40.73,-73.9814
105653,40.7137,-74.0083
105654,40.7071,-74.0167
105655,40.6963,-73.9675
105656,40.7562,-73.9849
105657,40.7877,-73.9495
105658,40.7683,-73.9651
105659,40.7458,-73.9759
105660,40.739,-74.0008
105661,40.7454,-73.9224
105662,40.7364,-73.9792
105663,40.7761,-73.9074
105664,40.7322,-74.0102
105665,40.7628,-73.989
105666,40.7047,-74.014
105667,40.6588,-73.977
105668,40.6772,-73.983
105669,40.6743,-73.9786
105670,40.7614,-73.9239
105671,40.7191,-73.9934
105672,40.8058,-73.9253
105673,40.7808,-73.9789
105674,40.748,-73.9912
105675,40.7047,-74.0094
105676,40.7938,-73.9744
105677,40.7466,-73.8923
105678,40.762,-73.9718
105679,40.7632,-73.9826
105680,40.7514,-74.0013
105681,40.728,-73.9807
105682,40.7955,-73.9637
105683,40.7474,-73.9969
105684,40.7607,-73.9614
105685,40.7145,-74.0151
105686,40.6911,-73.9916
105687,40.6762,-73.9711
105688,40.7185,-73.9995
105689,40.7538,-73.9702
105690,40.7678,-73.9834
105691,40.6895,-73.9925
105692,40.7732,-73.9897
105693,40.753,-73.9678
105694,40.7684,-73.9677
105695,40.7684,-73.9528
105696,40.7696,-73.9107
105697,40.7715,-73.9266
105698,40.7531,-73.9886
105699,40.7204,-73.9891
105700,40.7307,-73.978
105701,40.754,-73.9754
105702,40.756,-73.9681
105703,40.75,-74.0055
105704,40.7664,-73.9781
105705,40.7467,-73.9896
105706,40.7469,-73.9189
105707,40.7325,-73.9831
105708,40.7738,-73.95
105709,40.7382,-74.0021
105710,40.7383,-73.9949
105711,40.7551,-73.9926
105712,40.7864,-73.9758
105713,40.7744,-73.9083
105714,40.749,-73.9515
105715,40.7653,-73.9982
105716,40.7684,-73.9888
105717,40.767,-73.9855
105718,40.736,-74.0046
105719,40.7813,-73.9512
105720,40.7921,-73.9398
105721,40.7667,-73.9553
105722,40.7473,-73.9901
105723,40.6932,-73.9689
105724,40.7221,-73.9998
105725,40.7192,-74.0055
105726,40.7428,-73.9941
105727,40.7219,-73.9971
105728,40.6943,-73.8615
105729,40.7797,-73.9549
105730,40.7862,-73.9524
105731,40.8038,-73.9478
105732,40.761,-73.9697
105733,40.7115,-73.9182
105734,40.7121,-73.9181
105735,40.7658,-73.9846
105736,40.7558,-73.9962
105737,40.7616,-73.976
105738,40.7132,-73.9808
105739,40.7843,-73.9545
105740,40.7394,-73.9787
105741,40.7479,-74.0006
105742,40.7085,-74.0134
105743,40.7664,-73.994
105744,40.7913,-73.9795
105745,40.7125,-73.9941
105746,40.7666,-73.9934
105747,40.7536,-73.9881
105748,40.8193,-73.9183
105749,40.7295,-74.0021
105750,40.7568,-73.9963
105751,40.7465,-73.9858
105752,40.7249,-73.9904
105753,40.752,-73.9921
105754,40.753,-73.9834
105755,40.7737,-73.9536
105756,40.8132,-73.9516
105757,40.7613,-73.9733
105758,40.7936,-73.9729
105759,40.7297,-73.9871
105760,40.7841,-73.9707
105761,40.7093,-73.9574
105762,40.71,-74.0151
105763,40.7494,-73.8554
105764,40.7793,-73.9468
105765,40.7567,-73.9819
105766,40.7232,-73.9842
105767,40.7917,-73.9653
105768,40.771,-73.968
105769,40.714,-73.9809
105770,40.7196,-74.0059
105771,40.7454,-73.9853
105772,40.7393,-74.006
105773,40.7403,-74.0012
105774,40.68,-73.9951
105775,40.6833,-74.0015
105776,40.7197,-73.979
105777,40.7064,-74.0031
105778,40.7722,-73.9793
105779,40.7667,-73.9634
105780,40.7349,-74.0058
105781,40.7745,-73.9608
105782,40.7739,-73.8739
105783,40.6781,-74.0022
105784,40.7589,-73.9688
105785,40.702,-74.0128
105786,40.7537,-73.9866
105787,40.7455,-73.9858
105788,40.7322,-73.9842
105789,40.7606,-73.9745
105790,40.7615,-73.9654
105791,40.7,-73.9443
105792,40.822,-73.9396
105793,40.7642,-73.9799
105794,40.7133,-73.95
105795,40.6505,-73.7856
105796,40.7527,-73.986
105797,40.684,-73.9924
105798,40.7281,-73.9829
105799,40.7372,-73.9782
105800,40.7471,-73.9809
105801,40.8313,-73.9471
105802,40.7115,-73.9576
105803,40.7522,-73.9748
105804,40.7498,-73.9976
105805,40.726,-74.0073
105806,40.7752,-73.9474
105807,40.795,-73.9485
105808,40.8028,-73.9428
105809,40.7183,-73.9569
105810,40.7568,-73.9855
105811,40.7292,-74.0001
105812,40.7618,-73.9782
105813,40.711,-74.0146
105814,40.7,-73.8076
105815,40.6774,-73.9218
105816,40.7437,-73.9743
105817,40.7905,-73.9678
105818,40.7207,-73.9895
105819,40.6214,-73.9863
105820,40.7326,-73.9973
105821,40.7174,-73.9525
105822,40.7653,-73.9182
105823,40.7214,-73.9418
105824,40.8012,-73.9349
105825,40.7497,-73.9464
105826,40.7648,-73.9098
105827,40.7605,-73.987
105828,40.7588,-73.9666
105829,40.7179,-73.9532
105830,40.7666,-73.9925
105831,40.7317,-73.9853
105832,40.7164,-74.0152
105833,40.6829,-73.9411
105834,40.7457,-73.98
105835,40.7464,-73.9898
105836,40.762,-73.997
105837,40.7355,-73.9825
105838,40.7182,-73.993
105839,40.76,-73.9723
105840,40.6972,-73.9932
105841,40.7558,-73.9358
105842,40.682,-74.0041
105843,40.7343,-73.9913
105844,40.7168,-74.0022
105845,40.7475,-73.987
105846,40.7522,-73.9716
105847,40.7707,-73.9476
105848,40.752,-74.0011
105849,40.7689,-73.9616
105850,40.7714,-73.9485
105851,40.7345,-74.0001
105852,40.7472,-74.0031
105853,40.7403,-73.9922
105854,40.7997,-73.9662
105855,40.7825,-73.9453
105856,40.7658,-73.9888
105857,40.7636,-73.993
105858,40.6894,-73.9914
105859,40.72,-73.96
105860,40.7093,-73.969
105861,40.7731,-73.981
105862,40.7141,-74.0115
105863,40.7621,-73.9706
105864,40.7849,-73.9547
105865,40.798,-73.9321
105866,40.7221,-74.0007
105867,40.7345,-73.9925
105868,40.8264,-73.9207
105869,40.748,-73.987
105870,40.7168,-73.9935
105871,40.7316,-74.0041
105872,40.7198,-73.9996
105873,40.7498,-73.9699
105874,40.7701,-73.9591
105875,40.7609,-73.9699
105876,40.7939,-73.945
105877,40.778,-73.9517
105878,40.7687,-73.9254
105879,40.7736,-73.9221
105880,40.6937,-74.1766
105881,40.7248,-74.0059
105882,40.7644,-73.9951
105883,40.7933,-73.9689
105884,40.775,-73.9651
105885,40.7498,-73.9957
105886,40.7216,-73.9883
105887,40.7831,-73.9582
105888,40.7232,-74.0064
105889,40.7516,-73.9834
105890,40.7946,-73.9401
105891,40.7566,-73.979
105892,40.7718,-73.9253
105893,40.7048,-74.0069
105894,40.7146,-74.0152
105895,40.7972,-73.9717
105896,40.7736,-73.9575
105897,40.761,-73.9974
105898,40.7047,-74.0101
105899,40.7564,-73.979
105900,40.7808,-73.9468
105901,40.7655,-73.9622
105902,40.7944,-73.9667
105903,40.7208,-73.9978
105904,40.7131,-73.9603
105905,40.7502,-74.0059
105906,40.7451,-73.9958
105907,40.8573,-73.8895
105908,40.7511,-74.006
105909,40.7688,-73.9587
105910,40.7446,-73.9751
105911,40.7937,-73.9756
105912,40.7475,-73.9862
105913,40.7587,-73.9629
105914,40.7627,-73.9581
105915,40.805,-73.9625
105916,40.724,-73.9981
105917,40.7431,-73.9971
105918,40.7699,-73.8623
105919,40.7505,-73.976
105920,40.7469,-73.9742
105921,40.7515,-74.0068
105922,40.7172,-73.9984
105923,40.7577,-73.9654
105924,40.7567,-73.9948
105925,40.811,-73.9633
105926,40.7971,-73.9491
105927,40.7874,-73.9416
105928,40.7427,-73.9867
105929,40.7501,-73.9745
105930,40.724,-73.9921
105931,40.7455,-73.9042
105932,40.8526,-73.8649
105933,40.7652,-73.9626
105934,40.7728,-73.9576
105935,40.7527,-73.9703
105936,40.7557,-73.9819
105937,40.7968,-73.961
105938,40.7475,-73.9785
105939,40.7844,-73.97
105940,40.8027,-73.9647
105941,40.6664,-73.7822
105942,40.7626,-73.9714
105943,40.8076,-73.9455
105944,40.7469,-73.9792
105945,40.7775,-73.9862
105946,40.7938,-73.9699
105947,40.8051,-73.9657
105948,40.743,-74.0082
105949,40.726,-74.0016
105950,40.7468,-74.0019
105951,40.7525,-73.9856
105952,40.7412,-73.9964
105953,40.785,-73.9769
105954,40.7674,-73.9842
105955,40.7134,-73.9777
105956,40.713,-73.9575
105957,40.718,-73.9532
105958,40.7859,-73.9505
105959,40.7256,-73.9932
105960,40.748,-74.0095
105961,40.7444,-73.9951
105962,40.7128,-74.0102
105963,40.7795,-73.9574
105964,40.7459,-73.9936
105965,40.7363,-73.922
105966,40.7746,-73.9512
105967,40.6765,-73.9585
105968,40.7918,-73.9444
105969,40.7468,-73.9777
105970,40.7713,-73.9622
105971,40.6483,-73.7854
105972,40.7717,-73.9609
105973,40.7502,-73.9744
105974,40.7676,-73.9895
105975,40.735,-73.9867
105976,40.7375,-73.9935
105977,40.7766,-73.9867
105978,40.7766,-73.9835
105979,40.7373,-73.9934
105980,40.7574,-73.9701
105981,40.7933,-73.9674
105982,40.7887,-73.978
105983,40.7977,-73.9697
105984,40.7683,-73.987
105985,40.7533,-73.9789
105986,40.7598,-73.9951
105987,40.7649,-73.9851
105988,40.7549,-73.9752
105989,40.7716,-73.9675
105990,40.7454,-73.9788
105991,40.8436,-73.9051
105992,40.7654,-73.9757
105993,40.7668,-73.9565
105994,40.7638,-73.9657
105995,40.6436,-73.7905
105996,40.792,-73.9734
105997,40.7259,-74.0078
105998,40.7895,-73.9463
105999,40.7674,-73.8615
106000,40.755,-73.9913
106001,40.7663,-73.9899
106002,40.7933,-73.9762
106003,40.7223,-73.9976
106004,40.7658,-73.9124
106005,40.7115,-74.0057
106006,40.7627,-73.9775
106007,40.7751,-73.9845
106008,40.7467,-73.9918
106009,40.7191,-73.9901
106010,40.7876,-73.9558
106011,40.7595,-73.9767
106012,40.7885,-73.9689
106013,40.7548,-73.9718
106014,40.7588,-73.9707
106015,40.7511,-73.9738
106016,40.7664,-73.9653
106017,40.7916,-73.9446
106018,40.799,-73.943
106019,40.7548,-73.9624
106020,40.7054,-74.0131
106021,40.7391,-74.0098
106022,40.7203,-73.9981
106023,40.7159,-74.0084
106024,40.7626,-73.965
106025,40.7625,-73.9597
106026,40.7807,-73.9489
106027,40.7704,-73.9857
106028,40.7562,-73.9632
106029,40.7472,-73.9825
106030,40.7462,-74.0094
106031,40.7502,-73.9845
106032,40.7622,-73.9347
106033,40.7357,-73.9926
106034,40.7031,-73.9914
106035,40.6851,-73.9714
106036,40.7651,-73.9729
106037,40.7645,-73.9201
106038,40.7347,-74.0021
106039,40.7587,-73.9818
106040,40.7801,-73.9609
106041,40.7844,-73.9522
106042,40.7133,-74.0146
106043,40.7089,-74.0116
106044,40.7725,-73.9688
106045,40.7504,-73.9917
106046,40.7645,-73.9683
106047,40.7172,-73.9946
106048,40.7898,-73.9696
106049,40.8206,-73.9027
106050,40.7583,-73.9717
106051,40.7463,-73.9782
106052,40.86,-73.8869
106053,40.7764,-73.9504
106054,40.7724,-73.9671
106055,40.6466,-73.7901
106056,40.7684,-73.9876
106057,40.7613,-73.9674
106058,40.7576,-73.9835
106059,40.717,-73.9956
106060,40.6492,-73.8978
106061,40.8145,-73.959
106062,40.84,-73.9426
106063,40.74,-73.9839
106064,40.6899,-73.9928
106065,40.6832,-74.0042
106066,40.7355,-74.0016
106067,40.6581,-73.982
106068,40.7611,-73.9689
106069,40.7436,-73.9026
106070,40.7433,-73.988
106071,40.7309,-73.9992
106072,40.7787,-73.9565
106073,40.78,-73.9568
106074,40.7136,-74.0037
106075,40.7731,-73.9642
106076,40.7776,-73.9467
106077,40.7793,-73.981
106078,40.7123,-73.9442
106079,40.7582,-73.9703
106080,40.758,-73.9922
106081,40.7341,-73.955
106082,40.7103,-73.9635
106083,40.7544,-73.9835
106084,40.7866,-73.9763
106085,40.7551,-73.9677
106086,40.7978,-73.9401
106087,40.7623,-73.9713
106088,40.7939,-73.9721
106089,40.7226,-73.9862
106090,40.7287,-73.9718
106091,40.7531,-73.9814
106092,40.807,-73.9556
106093,40.7465,-73.9729
106094,40.7442,-73.9734
106095,40.6936,-73.989
106096,40.7112,-74.0165
106097,40.7545,-73.9753
106098,40.7424,-73.9935
106099,40.6904,-73.9947
106100,40.6937,-73.9926
106101,40.6688,-73.9621
106102,40.7812,-73.9804
106103,40.7775,-73.9783
106104,40.7497,-73.9818
106105,40.7239,-73.9991
106106,40.7422,-73.9919
106107,40.7481,-73.9569
106108,40.743,-73.9541
106109,40.7597,-73.9703
106110,40.7712,-73.9501
106111,40.7319,-73.9979
106112,40.7372,-74.0052
106113,40.7253,-73.9964
106114,40.8046,-73.9679
106115,40.7214,-73.9999
106116,40.7525,-73.9649
106117,40.7436,-73.9717
106118,40.7573,-73.9998
106119,40.7755,-73.9483
106120,40.753,-73.9817
106121,40.7673,-73.9649
106122,40.6933,-73.9079
106123,40.6992,-73.9376
106124,40.7236,-73.9791
106125,40.709,-74.006
106126,40.7932,-73.9456
106127,40.8076,-73.9605
106128,40.7349,-73.985
106129,40.8374,-73.9427
106130,40.7792,-73.9737
106131,40.7732,-73.9808
106132,40.7288,-74.0077
106133,40.7116,-74.0091
106134,40.7066,-74.0156
106135,40.7227,-73.9933
106136,40.7069,-74.0082
106137,40.7402,-73.9808
106138,40.7135,-73.9924
106139,40.7168,-74.006
106140,40.782,-73.9476
106141,40.7026,-73.9811
106142,40.7959,-73.9709
106143,40.7538,-73.9684
106144,40.7629,-73.9749
106145,40.7424,-73.9861
106146,40.7365,-73.9818
106147,40.7304,-73.9889
106148,40.7542,-73.9712
106149,40.6883,-73.9748
106150,40.6925,-73.9912
106151,40.7242,-73.9982
106152,40.7824,-73.9767
106153,40.7326,-73.9905
106154,40.7986,-73.9693
106155,40.7639,-73.9767
106156,40.7546,-73.9757
106157,40.768,-73.8664
106158,40.8159,-73.9579
106159,40.749,-73.9772
106160,40.7075,-74.003
106161,40.768,-73.9623
106162,40.6925,-73.9862
106163,40.724,-73.9922
106164,40.7147,-73.9815
106165,40.7554,-73.9833
106166,40.7121,-73.9634
106167,40.6866,-73.9839
106168,40.7462,-73.986
106169,40.7881,-73.954
106170,40.7455,-73.9944
106171,40.7304,-73.9825
106172,40.73,-73.9897
106173,40.7599,-73.9879
106174,40.6618,-73.9971
106175,40.7606,-73.9659
106176,40.7787,-73.9484
106177,40.7403,-74.0081
106178,40.7348,-73.9997
106179,40.7347,-73.988
106180,40.7202,-74.0099
106181,40.725,-73.9959
106182,40.7153,-74.0067
106183,40.7491,-73.9778
106184,40.7256,-73.9825
106185,40.7416,-73.9029
106186,40.7883,-73.9744
106187,40.7687,-73.9822
106188,40.7788,-73.9119
106189,40.8931,-73.8998
106190,40.7533,-73.9881
106191,40.7494,-73.9877
106192,40.761,-73.9946
106193,40.7253,-73.5525
106194,40.7337,-73.9867
106195,40.7321,-73.994
106196,40.7758,-73.9805
106197,40.7526,-73.9702
106198,40.7423,-73.9842
106199,40.7565,-74.0041
106200,40.7197,-73.9868
106201,40.7432,-73.9867
106202,40.8222,-73.9538
106203,40.7857,-73.9787
106204,40.7532,-73.9894
106205,40.7347,-74.006
106206,40.7665,-73.9577
106207,40.76,-73.978
106208,40.7633,-73.9777
106209,40.7728,-73.9606
106210,40.7622,-73.9769
106211,40.7588,-73.9597
106212,40.7872,-73.978
106213,40.6453,-73.7858
106214,40.8043,-73.9649
106215,40.7913,-73.9744
106216,40.7577,-73.9718
106217,40.7689,-73.959
106218,40.7679,-73.9058
106219,40.7679,-73.8762
106220,40.8111,-73.9612
106221,40.7523,-73.9836
106222,40.737,-73.998
106223,40.7539,-73.9782
106224,40.7267,-73.985
106225,40.8018,-73.9631
106226,40.71,-74.0147
106227,40.6309,-73.9913
106228,40.7577,-73.9796
106229,40.7343,-73.8659
106230,40.7965,-73.9699
106231,40.7631,-73.9683
106232,40.6872,-73.9764
106233,40.6963,-73.9885
106234,40.8226,-73.9534
106235,40.8082,-73.9465
106236,40.6868,-73.9513
106237,40.8205,-73.9545
106238,40.7769,-73.9798
106239,40.7818,-73.9833
106240,40.7637,-73.9808
106241,40.7643,-73.9722
106242,40.8143,-73.9596
106243,40.8139,-73.9622
106244,40.7534,-73.9888
106245,40.7305,-74.0083
106246,40.7096,-74.0103
106247,40.7517,-73.9772
106248,40.7529,-74.0039
106249,40.7823,-73.9753
106250,40.7829,-73.9517
106251,40.7817,-73.9786
106252,40.7749,-73.99
106253,40.7263,-74.0096
106254,40.7355,-73.9849
106255,40.6811,-73.9782
106256,40.8222,-73.9114
106257,40.8801,-73.873
106258,40.757,-73.9824
106259,40.7341,-73.9808
106260,40.7504,-73.9747
106261,40.7615,-73.9878
106262,40.7609,-73.9807
106263,40.6688,-73.9534
106264,40.7125,-73.9808
106265,40.7163,-73.9411
106266,40.7872,-73.9533
106267,40.7229,-73.8418
106268,40.7666,-73.9606
106269,40.7368,-73.8777
106270,40.7273,-73.8932
106271,40.74,-73.9934
106272,40.7623,-73.98
106273,40.7442,-73.9811
106274,40.8088,-73.9481
106275,40.7371,-74.0027
106276,40.7347,-73.9794
106277,40.7781,-73.9606
106278,40.7709,-73.8654
106279,40.7612,-73.9866
106280,40.7612,-73.98
106281,40.7804,-73.9575
106282,40.7174,-74.014
106283,40.7487,-73.9858
106284,40.7742,-73.9529
106285,40.7287,-73.9757
106286,40.7148,-73.9919
106287,40.7686,-73.9825
106288,40.784,-73.9724
106289,40.7788,-73.9522
106290,40.7481,-73.9799
106291,40.6477,-74.2575
106292,40.7548,-73.9943
106293,40.7292,-73.9988
106294,40.7824,-73.9844
106295,40.7499,-74.0051
106296,40.7675,-73.9707
106297,40.7887,-73.9714
106298,40.7696,-73.9126
106299,40.7134,-73.9978
106300,40.8383,-73.9463
106301,40.7572,-73.9609
106302,40.759,-73.9648
106303,40.7572,-73.9809
106304,40.7719,-73.9558
106305,40.7319,-73.99
106306,40.8047,-73.9621
106307,40.7656,-73.9551
106308,40.7806,-73.9568
106309,40.781,-73.9565
106310,40.7372,-73.9965
106311,40.7659,-73.9522
106312,40.7517,-73.9746
106313,40.7437,-73.9812
106314,40.7424,-73.9515
106315,40.7602,-73.9948
106316,40.7548,-73.9778
106317,40.7758,-73.9602
106318,40.7169,-74.0148
106319,40.7359,-74.001
106320,40.7915,-73.9664
106321,40.6142,-74.036
106322,40.7498,-73.9762
106323,40.7385,-73.9955
106324,40.6875,-73.9842
106325,40.7458,-73.9909
106326,40.7404,-74.0005
106327,40.7612,-73.9859
106328,40.7568,-73.9867
106329,40.7378,-73.9244
106330,40.7595,-73.9313
106331,40.7746,-73.9569
106332,40.784,-73.9499
106333,40.7372,-73.9926
106334,40.6325,-74.0287
106335,40.7237,-73.9855
106336,40.7551,-73.9765
106337,40.751,-73.9423
106338,40.7766,-73.9606
106339,40.7399,-73.9822
106340,40.7653,-73.9663
106341,40.7666,-73.9517
106342,40.7872,-73.9717
106343,40.7278,-73.99
106344,40.7734,-73.9791
106345,40.7674,-73.953
106346,40.7513,-73.9737
106347,40.6907,-73.9543
106348,40.7778,-73.9799
106349,40.7748,-73.9591
106350,40.7579,-73.9746
106351,40.8127,-73.9418
106352,40.7904,-73.9752
106353,40.7374,-73.9813
106354,40.7751,-73.9907
106355,40.7672,-73.9685
106356,40.7829,-73.9705
106357,40.7355,-74.0059
106358,40.7687,-73.9957
106359,40.7703,-73.988
106360,40.7111,-74.0141
106361,40.7607,-73.9732
106362,40.7771,-73.9538
106363,40.7238,-73.9797
106364,40.7269,-73.9965
106365,40.7752,-73.9555
106366,40.7495,-73.9723
106367,40.7761,-73.9874
106368,40.7581,-74.0003
106369,40.7948,-73.9626
106370,40.7858,-73.9512
106371,40.749,-73.9911
106372,40.7191,-73.9584
106373,40.7703,-73.9578
106374,40.782,-73.915
106375,40.7478,-73.9814
106376,40.7399,-73.9868
106377,40.7319,-73.9981
106378,40.7683,-73.9851
106379,40.7902,-73.9692
106380,40.7923,-73.9506
106381,40.7438,-73.9511
106382,40.7566,-73.9299
106383,40.7455,-73.9482
106384,40.7436,-73.9239
106385,40.7559,-73.8817
106386,40.7636,-73.9593
106387,40.7661,-73.9768
106388,40.6869,-73.9773
106389,40.7874,-73.9788
106390,40.7803,-73.9813
106391,40.7249,-74.0112
106392,40.7133,-74.0042
106393,40.7235,-74.0007
106394,40.7145,-73.9579
106395,40.6663,-73.9887
106396,40.7712,-73.9892
106397,40.7858,-73.9507
106398,40.7428,-73.9788
106399,40.7365,-74.001
106400,40.7745,-73.9916
106401,40.77,-73.9494
106402,40.77,-73.9925
106403,40.7804,-73.9552
106404,40.7761,-73.9553
106405,40.7811,-73.9496
106406,40.764,-73.9693
106407,40.6963,-73.9742
106408,40.6998,-73.9806
106409,40.7323,-73.9796
106410,40.7889,-73.9403
106411,40.7906,-73.9531
106412,40.7643,-73.9829
106413,40.7397,-73.9949
106414,40.7624,-73.9672
106415,40.763,-73.9829
106416,40.7496,-73.9427
106417,40.7527,-73.9692
106418,40.7108,-73.9674
106419,40.804,-73.9561
106420,40.7193,-73.9601
106421,40.7656,-73.9774
106422,40.7069,-74.0022
106423,40.777,-73.9617
106424,40.7242,-74.0358
106425,40.8506,-73.937
106426,40.7552,-73.9689
106427,40.7235,-73.9508
106428,40.786,-73.9798
106429,40.7604,-73.9774
106430,40.8517,-73.942
106431,40.8006,-73.9544
106432,40.765,-73.9779
106433,40.7476,-73.9824
106434,40.7117,-74.0158
106435,40.7581,-73.9727
106436,40.7251,-73.9865
106437,40.7295,-73.949
106438,40.741,-73.9861
106439,40.7474,-73.9871
106440,40.716,-73.9984
106441,40.7453,-73.9928
106442,40.7504,-73.988
106443,40.7251,-73.9932
106444,40.7562,-73.988
106445,40.7709,-73.917
106446,40.8504,-73.9311
106447,40.7998,-73.9526
106448,40.8542,-73.9371
106449,40.7338,-73.9801
106450,40.7373,-73.8525
106451,40.7822,-73.956
106452,40.7708,-73.9649
106453,40.7813,-73.9834
106454,40.7548,-73.9997
106455,40.7502,-73.9895
106456,40.7324,-73.9768
106457,40.7795,-73.9518
106458,40.7262,-74.0093
106459,40.7474,-73.99
106460,40.7787,-73.958
106461,40.737,-73.9981
106462,40.7617,-73.9842
106463,40.7509,-73.8751
106464,40.7138,-73.9594
106465,40.7238,-74.0064
106466,40.6965,-74.1874
106467,40.7616,-73.9905
106468,40.7794,-73.9594
106469,40.7797,-73.9541
106470,40.7237,-73.9909
106471,40.7412,-73.9854
106472,40.7756,-73.9582
106473,40.821,-73.9571
106474,40.7596,-73.9763
106475,40.7089,-73.9592
106476,40.7125,-73.9606
106477,40.764,-73.9687
106478,40.7685,-73.9496
106479,40.8097,-73.9591
106480,40.7402,-73.9885
106481,40.7594,-73.9777
106482,40.7621,-73.9725
106483,40.7558,-73.9761
106484,40.7795,-73.956
106485,40.7395,-73.9824
106486,40.7373,-73.9923
106487,40.6307,-73.9774
106488,40.65,-73.9612
106489,40.7257,-73.9997
106490,40.6887,-73.962
106491,40.7595,-73.973
106492,40.7547,-73.9799
106493,40.7739,-73.9453
106494,40.7841,-73.944
106495,40.7294,-74.0063
106496,40.7848,-73.9524
106497,40.7566,-73.8961
106498,40.7678,-73.9684
106499,40.7463,-74.0053
106500,40.6965,-73.9849
106501,40.7713,-73.9572
106502,40.7193,-74.0122
106503,40.759,-73.9783
106504,40.7134,-73.998
106505,40.7554,-73.9653
106506,40.7413,-73.9534
106507,40.7187,-73.9957
106508,40.7451,-73.9928
106509,40.7308,-74.0042
106510,40.7595,-73.9252
106511,40.702,-73.9198
106512,40.7244,-73.9958
106513,40.732,-74.0077
106514,40.7701,-73.9847
106515,40.7451,-73.9363
106516,40.7708,-73.9085
106517,40.7661,-73.9546
106518,40.7503,-73.9872
106519,40.7467,-74.005
106520,40.7567,-73.9717
106521,40.7733,-73.9468
106522,40.7434,-73.9757
106523,40.7395,-73.9222
106524,40.7794,-73.9817
106525,40.724,-74.0048
106526,40.7632,-73.9841
106527,40.7569,-73.9738
106528,40.7212,-74.0003
106529,40.753,-73.9731
106530,40.7941,-73.9665
106531,40.7816,-73.9787
106532,40.7546,-73.942
106533,40.7481,-73.9936
106534,40.7718,-73.9892
106535,40.7063,-74.0133
106536,40.7559,-73.9778
106537,40.7476,-73.9936
106538,40.7357,-74.0075
106539,40.7638,-73.9547
106540,40.7673,-73.8621
106541,40.7248,-73.9912
106542,40.7163,-73.9828
106543,40.7838,-73.9796
106544,40.7368,-73.9881
106545,40.7337,-73.9887
106546,40.7219,-73.9771
106547,40.6888,-73.9168
106548,40.8088,-73.9597
106549,40.7356,-73.9867
106550,40.7486,-73.9858
106551,40.6895,-73.9919
106552,40.6825,-73.9707
106553,40.7886,-73.9551
106554,40.792,-73.9637
106555,40.7485,-73.9472
106556,40.7614,-73.9356
106557,40.759,-73.9622
106558,40.7795,-73.9491
106559,40.7728,-73.9655
106560,40.769,-73.9924
106561,40.7577,-73.9905
106562,40.7513,-73.9681
106563,40.7493,-73.9792
106564,40.7332,-73.9746
106565,40.7839,-73.9572
106566,40.795,-73.9421
106567,40.7738,-73.9458
106568,40.8049,-73.9395
106569,40.7945,-73.9712
106570,40.7449,-73.9778
106571,40.747,-73.972
106572,40.7423,-74.0066
106573,40.7775,-73.9589
106574,40.7077,-74.0096
106575,40.7538,-73.9719
106576,40.7505,-73.9897
106577,40.7847,-73.9762
106578,40.6456,-73.7802
106579,40.773,-73.95
106580,40.7194,-73.9902
106581,40.7547,-73.9919
106582,40.7616,-74.0018
106583,40.7297,-73.9828
106584,40.6967,-73.9912
106585,40.722,-73.9855
106586,40.7115,-73.9455
106587,40.6919,-73.9469
106588,40.7646,-73.9585
106589,40.7972,-73.9489
106590,40.733,-73.9795
106591,40.7961,-73.9492
106592,40.7876,-73.9713
106593,40.7461,-73.98
106594,40.7742,-73.963
106595,40.7179,-74.0055
106596,40.7391,-73.9934
106597,40.7235,-74.0076
106598,40.7657,-73.9606
106599,40.7634,-73.9265
106600,40.8201,-73.9132
106601,40.7467,-74.0004
106602,40.7539,-73.9783
106603,40.76,-73.9785
106604,40.775,-73.9465
106605,40.7852,-73.9469
106606,40.8007,-73.9313
106607,40.713,-74.0099
106608,40.7102,-74.0168
106609,40.7671,-73.9628
106610,40.7928,-73.9521
106611,40.7859,-73.9549
106612,40.7596,-73.9064
106613,40.791,-73.9791
106614,40.8079,-73.964
106615,40.7497,-73.9792
106616,40.7736,-73.8711
106617,40.7907,-73.9694
106618,40.8023,-73.9494
106619,40.8426,-73.8991
106620,40.7665,-73.9961
106621,40.7568,-73.9892
106622,40.7116,-74.0075
106623,40.7487,-74.0047
106624,40.6658,-73.9947
106625,40.7794,-73.9543
106626,40.7621,-73.9719
106627,40.7607,-73.9938
106628,40.7619,-73.9747
106629,40.7385,-73.9839
106630,40.7576,-73.9903
106631,40.7414,-73.9851
106632,40.7332,-73.9875
106633,40.7705,-73.9547
106634,40.7575,-73.9839
106635,40.7137,-74.0091
106636,40.7687,-73.9656
106637,40.7193,-73.9556
106638,40.6879,-73.9107
106639,40.743,-73.952
106640,40.7615,-73.9319
106641,40.7365,-74.0067
106642,40.6485,-73.7834
106643,40.7546,-73.9148
106644,40.7199,-73.9837
106645,40.7486,-73.9699
106646,40.8128,-73.9295
106647,40.798,-73.9619
106648,40.7823,-73.9547
106649,40.7812,-73.9492
106650,40.757,-73.983
106651,40.7648,-73.961
106652,40.7487,-73.9741
106653,40.7581,-73.9701
106654,40.7422,-73.985
106655,40.7278,-74.0015
106656,40.7288,-73.9877
106657,40.712,-73.9403
106658,40.7245,-73.9048
106659,40.7329,-73.9839
